Table                    | Index        | Content
InstFormTypeST           | 0            |  
InstFormTypeST           | 1            | AAA
InstFormTypeST           | 2            | AAD_IMMb
InstFormTypeST           | 3            | AAM_IMMb
InstFormTypeST           | 4            | AAS
InstFormTypeST           | 5            | ADC_AL_IMMb
InstFormTypeST           | 6            | ADC_GPR8_GPR8_10
InstFormTypeST           | 7            | ADC_GPR8_GPR8_12
InstFormTypeST           | 8            | ADC_GPR8_IMMb_80r2
InstFormTypeST           | 9            | ADC_GPR8_IMMb_82r2
InstFormTypeST           | 10           | ADC_GPR8_MEMb
InstFormTypeST           | 11           | ADC_GPRv_GPRv_11
InstFormTypeST           | 12           | ADC_GPRv_GPRv_13
InstFormTypeST           | 13           | ADC_GPRv_IMMb
InstFormTypeST           | 14           | ADC_GPRv_IMMz
InstFormTypeST           | 15           | ADC_GPRv_MEMv
InstFormTypeST           | 16           | ADC_MEMb_GPR8
InstFormTypeST           | 17           | ADC_MEMb_IMMb_80r2
InstFormTypeST           | 18           | ADC_MEMb_IMMb_82r2
InstFormTypeST           | 19           | ADC_MEMv_GPRv
InstFormTypeST           | 20           | ADC_MEMv_IMMb
InstFormTypeST           | 21           | ADC_MEMv_IMMz
InstFormTypeST           | 22           | ADC_OrAX_IMMz
InstFormTypeST           | 23           | ADCX_GPR32d_GPR32d
InstFormTypeST           | 24           | ADCX_GPR32d_MEMd
InstFormTypeST           | 25           | ADCX_GPR64q_GPR64q
InstFormTypeST           | 26           | ADCX_GPR64q_MEMq
InstFormTypeST           | 27           | ADC_LOCK_MEMb_GPR8
InstFormTypeST           | 28           | ADC_LOCK_MEMb_IMMb_80r2
InstFormTypeST           | 29           | ADC_LOCK_MEMb_IMMb_82r2
InstFormTypeST           | 30           | ADC_LOCK_MEMv_GPRv
InstFormTypeST           | 31           | ADC_LOCK_MEMv_IMMb
InstFormTypeST           | 32           | ADC_LOCK_MEMv_IMMz
InstFormTypeST           | 33           | ADD_AL_IMMb
InstFormTypeST           | 34           | ADD_GPR8_GPR8_00
InstFormTypeST           | 35           | ADD_GPR8_GPR8_02
InstFormTypeST           | 36           | ADD_GPR8_IMMb_80r0
InstFormTypeST           | 37           | ADD_GPR8_IMMb_82r0
InstFormTypeST           | 38           | ADD_GPR8_MEMb
InstFormTypeST           | 39           | ADD_GPRv_GPRv_01
InstFormTypeST           | 40           | ADD_GPRv_GPRv_03
InstFormTypeST           | 41           | ADD_GPRv_IMMb
InstFormTypeST           | 42           | ADD_GPRv_IMMz
InstFormTypeST           | 43           | ADD_GPRv_MEMv
InstFormTypeST           | 44           | ADD_MEMb_GPR8
InstFormTypeST           | 45           | ADD_MEMb_IMMb_80r0
InstFormTypeST           | 46           | ADD_MEMb_IMMb_82r0
InstFormTypeST           | 47           | ADD_MEMv_GPRv
InstFormTypeST           | 48           | ADD_MEMv_IMMb
InstFormTypeST           | 49           | ADD_MEMv_IMMz
InstFormTypeST           | 50           | ADD_OrAX_IMMz
InstFormTypeST           | 51           | ADDPD_XMMpd_MEMpd
InstFormTypeST           | 52           | ADDPD_XMMpd_XMMpd
InstFormTypeST           | 53           | ADDPS_XMMps_MEMps
InstFormTypeST           | 54           | ADDPS_XMMps_XMMps
InstFormTypeST           | 55           | ADDSD_XMMsd_MEMsd
InstFormTypeST           | 56           | ADDSD_XMMsd_XMMsd
InstFormTypeST           | 57           | ADDSS_XMMss_MEMss
InstFormTypeST           | 58           | ADDSS_XMMss_XMMss
InstFormTypeST           | 59           | ADDSUBPD_XMMpd_MEMpd
InstFormTypeST           | 60           | ADDSUBPD_XMMpd_XMMpd
InstFormTypeST           | 61           | ADDSUBPS_XMMps_MEMps
InstFormTypeST           | 62           | ADDSUBPS_XMMps_XMMps
InstFormTypeST           | 63           | ADD_LOCK_MEMb_GPR8
