Table                    | Index        | Content
SDPatternOperatorST      | 71           | X86UintToFpRnd
SDPatternOperatorST      | 72           | X86Unpckh
SDPatternOperatorST      | 73           | X86Unpckl
SDPatternOperatorST      | 74           | X86VAlign
SDPatternOperatorST      | 75           | X86VBroadcast
SDPatternOperatorST      | 76           | X86VBroadcastld
SDPatternOperatorST      | 77           | X86VBroadcastld16
SDPatternOperatorST      | 78           | X86VBroadcastld32
SDPatternOperatorST      | 79           | X86VBroadcastld64
SDPatternOperatorST      | 80           | X86VBroadcastld8
SDPatternOperatorST      | 81           | X86VBroadcastm
SDPatternOperatorST      | 82           | X86VFixupimm
SDPatternOperatorST      | 83           | X86VFixupimmSAE
SDPatternOperatorST      | 84           | X86VFixupimmSAEs
SDPatternOperatorST      | 85           | X86VFixupimms
SDPatternOperatorST      | 86           | X86VGetMant
SDPatternOperatorST      | 87           | X86VGetMantSAE
SDPatternOperatorST      | 88           | X86VMSintToFP
SDPatternOperatorST      | 89           | X86VMUintToFP
SDPatternOperatorST      | 90           | X86VPerm2x128
SDPatternOperatorST      | 91           | X86VPermi
SDPatternOperatorST      | 92           | X86VPermilpi
SDPatternOperatorST      | 93           | X86VPermilpv
SDPatternOperatorST      | 94           | X86VPermt2
SDPatternOperatorST      | 95           | X86VPermv
SDPatternOperatorST      | 96           | X86VRange
SDPatternOperatorST      | 97           | X86VRangeSAE
SDPatternOperatorST      | 98           | X86VReduce
SDPatternOperatorST      | 99           | X86VReduceSAE
SDPatternOperatorST      | 100          | X86VRndScale
SDPatternOperatorST      | 101          | X86VRndScaleSAE
SDPatternOperatorST      | 102          | X86VShld
SDPatternOperatorST      | 103          | X86VShldv
SDPatternOperatorST      | 104          | X86VShrd
SDPatternOperatorST      | 105          | X86VShrdv
SDPatternOperatorST      | 106          | X86VSintToFP
SDPatternOperatorST      | 107          | X86VSintToFpRnd
SDPatternOperatorST      | 108          | X86VUintToFP
SDPatternOperatorST      | 109          | X86VUintToFpRnd
SDPatternOperatorST      | 110          | X86Vfpclass
SDPatternOperatorST      | 111          | X86Vfpclass_su
SDPatternOperatorST      | 112          | X86Vfpclasss
SDPatternOperatorST      | 113          | X86Vfpclasss_su
SDPatternOperatorST      | 114          | X86Vpdpbusd
SDPatternOperatorST      | 115          | X86Vpdpbusds
SDPatternOperatorST      | 116          | X86Vpdpwssd
SDPatternOperatorST      | 117          | X86Vpdpwssds
SDPatternOperatorST      | 118          | X86Vpshufbitqmb
SDPatternOperatorST      | 119          | X86Vpshufbitqmb_su
SDPatternOperatorST      | 120          | X86Wrapper
SDPatternOperatorST      | 121          | X86WrapperRIP
SDPatternOperatorST      | 122          | X86_COND_A
SDPatternOperatorST      | 123          | X86_COND_AE
SDPatternOperatorST      | 124          | X86_COND_B
SDPatternOperatorST      | 125          | X86_COND_BE
SDPatternOperatorST      | 126          | X86_COND_E
SDPatternOperatorST      | 127          | X86_COND_G
SDPatternOperatorST      | 128          | X86_COND_GE
SDPatternOperatorST      | 129          | X86_COND_L
SDPatternOperatorST      | 130          | X86_COND_LE
SDPatternOperatorST      | 131          | X86_COND_NE
SDPatternOperatorST      | 132          | X86_COND_NO
SDPatternOperatorST      | 133          | X86_COND_NP
SDPatternOperatorST      | 134          | X86_COND_NS
SDPatternOperatorST      | 135          | X86_COND_O
SDPatternOperatorST      | 136          | X86_COND_P
SDPatternOperatorST      | 137          | X86_COND_S
SDPatternOperatorST      | 138          | X86adc_flag
SDPatternOperatorST      | 139          | X86add_flag
SDPatternOperatorST      | 140          | X86add_flag_nocf
SDPatternOperatorST      | 141          | X86aesdec128kl
SDPatternOperatorST      | 142          | X86aesdec256kl
SDPatternOperatorST      | 143          | X86aesenc128kl
SDPatternOperatorST      | 144          | X86aesenc256kl
SDPatternOperatorST      | 145          | X86and_flag
SDPatternOperatorST      | 146          | X86andnp
SDPatternOperatorST      | 147          | X86any_Fmsub
SDPatternOperatorST      | 148          | X86any_Fnmadd
SDPatternOperatorST      | 149          | X86any_Fnmsub
SDPatternOperatorST      | 150          | X86any_VRndScale
SDPatternOperatorST      | 151          | X86any_VSintToFP
SDPatternOperatorST      | 152          | X86any_VUintToFP
SDPatternOperatorST      | 153          | X86any_cmpm
SDPatternOperatorST      | 154          | X86any_cmpp
SDPatternOperatorST      | 155          | X86any_cvtph2ps
SDPatternOperatorST      | 156          | X86any_cvtps2ph
SDPatternOperatorST      | 157          | X86any_cvttp2si
SDPatternOperatorST      | 158          | X86any_cvttp2ui
SDPatternOperatorST      | 159          | X86any_fcmp
SDPatternOperatorST      | 160          | X86any_vfpext
SDPatternOperatorST      | 161          | X86any_vfpround
SDPatternOperatorST      | 162          | X86avg
SDPatternOperatorST      | 163          | X86bextr
SDPatternOperatorST      | 164          | X86bextri
SDPatternOperatorST      | 165          | X86brcond
SDPatternOperatorST      | 166          | X86bsf
SDPatternOperatorST      | 167          | X86bsr
SDPatternOperatorST      | 168          | X86bt
SDPatternOperatorST      | 169          | X86bzhi
SDPatternOperatorST      | 170          | X86call
SDPatternOperatorST      | 171          | X86call_rvmarker
SDPatternOperatorST      | 172          | X86callseq_end
SDPatternOperatorST      | 173          | X86callseq_start
SDPatternOperatorST      | 174          | X86cas
SDPatternOperatorST      | 175          | X86cas16
SDPatternOperatorST      | 176          | X86cas8
SDPatternOperatorST      | 177          | X86cmov
SDPatternOperatorST      | 178          | X86cmp
SDPatternOperatorST      | 179          | X86cmpm
SDPatternOperatorST      | 180          | X86cmpm_su
SDPatternOperatorST      | 181          | X86cmpmm
SDPatternOperatorST      | 182          | X86cmpmmSAE
SDPatternOperatorST      | 183          | X86cmpms
SDPatternOperatorST      | 184          | X86cmpmsSAE
SDPatternOperatorST      | 185          | X86cmpmsSAE_su
SDPatternOperatorST      | 186          | X86cmpms_su
SDPatternOperatorST      | 187          | X86cmpp
SDPatternOperatorST      | 188          | X86cmps
SDPatternOperatorST      | 189          | X86comi
SDPatternOperatorST      | 190          | X86compress
SDPatternOperatorST      | 191          | X86cvtne2ps2bf16
SDPatternOperatorST      | 192          | X86cvtneps2bf16
SDPatternOperatorST      | 193          | X86cvtp2Int
SDPatternOperatorST      | 194          | X86cvtp2IntRnd
SDPatternOperatorST      | 195          | X86cvtp2UInt
SDPatternOperatorST      | 196          | X86cvtp2UIntRnd
SDPatternOperatorST      | 197          | X86cvtph2ps
SDPatternOperatorST      | 198          | X86cvtph2psSAE
SDPatternOperatorST      | 199          | X86cvtps2ph
SDPatternOperatorST      | 200          | X86cvts2si
SDPatternOperatorST      | 201          | X86cvts2siRnd
SDPatternOperatorST      | 202          | X86cvts2usi
SDPatternOperatorST      | 203          | X86cvts2usiRnd
SDPatternOperatorST      | 204          | X86cvttp2si
SDPatternOperatorST      | 205          | X86cvttp2siSAE
SDPatternOperatorST      | 206          | X86cvttp2ui
SDPatternOperatorST      | 207          | X86cvttp2uiSAE
SDPatternOperatorST      | 208          | X86cvtts2Int
SDPatternOperatorST      | 209          | X86cvtts2IntSAE
SDPatternOperatorST      | 210          | X86cvtts2UInt
SDPatternOperatorST      | 211          | X86cvtts2UIntSAE
SDPatternOperatorST      | 212          | X86dbpsadbw
SDPatternOperatorST      | 213          | X86dpbf16ps
SDPatternOperatorST      | 214          | X86eh_sjlj_longjmp
SDPatternOperatorST      | 215          | X86eh_sjlj_setjmp
SDPatternOperatorST      | 216          | X86eh_sjlj_setup_dispatch
SDPatternOperatorST      | 217          | X86ehret
SDPatternOperatorST      | 218          | X86enqcmd
SDPatternOperatorST      | 219          | X86enqcmds
SDPatternOperatorST      | 220          | X86exp2
SDPatternOperatorST      | 221          | X86exp2SAE
SDPatternOperatorST      | 222          | X86expand
SDPatternOperatorST      | 223          | X86extrqi
SDPatternOperatorST      | 224          | X86faddRnd
SDPatternOperatorST      | 225          | X86faddRnds
SDPatternOperatorST      | 226          | X86fadds
SDPatternOperatorST      | 227          | X86fand
SDPatternOperatorST      | 228          | X86fandn
SDPatternOperatorST      | 229          | X86fcmp
SDPatternOperatorST      | 230          | X86fdivRnd
SDPatternOperatorST      | 231          | X86fdivRnds
SDPatternOperatorST      | 232          | X86fdivs
SDPatternOperatorST      | 233          | X86fgetexp
SDPatternOperatorST      | 234          | X86fgetexpSAE
SDPatternOperatorST      | 235          | X86fgetexpSAEs
SDPatternOperatorST      | 236          | X86fgetexps
SDPatternOperatorST      | 237          | X86fhadd
SDPatternOperatorST      | 238          | X86fhsub
SDPatternOperatorST      | 239          | X86fild
SDPatternOperatorST      | 240          | X86fild16
SDPatternOperatorST      | 241          | X86fild32
SDPatternOperatorST      | 242          | X86fild64
SDPatternOperatorST      | 243          | X86fist
SDPatternOperatorST      | 244          | X86fist32
SDPatternOperatorST      | 245          | X86fist64
SDPatternOperatorST      | 246          | X86fld
SDPatternOperatorST      | 247          | X86fldf32
SDPatternOperatorST      | 248          | X86fldf64
SDPatternOperatorST      | 249          | X86fldf80
SDPatternOperatorST      | 250          | X86fmax
SDPatternOperatorST      | 251          | X86fmaxSAE
SDPatternOperatorST      | 252          | X86fmaxSAEs
SDPatternOperatorST      | 253          | X86fmaxc
SDPatternOperatorST      | 254          | X86fmaxs
SDPatternOperatorST      | 255          | X86fmin
SDPatternOperatorST      | 256          | X86fminSAE
SDPatternOperatorST      | 257          | X86fminSAEs
SDPatternOperatorST      | 258          | X86fminc
SDPatternOperatorST      | 259          | X86fmins
SDPatternOperatorST      | 260          | X86fmulRnd
SDPatternOperatorST      | 261          | X86fmulRnds
SDPatternOperatorST      | 262          | X86fmuls
SDPatternOperatorST      | 263          | X86for
SDPatternOperatorST      | 264          | X86fp_cwd_get16
SDPatternOperatorST      | 265          | X86fp_cwd_set16
SDPatternOperatorST      | 266          | X86fp_to_i16mem
SDPatternOperatorST      | 267          | X86fp_to_i32mem
SDPatternOperatorST      | 268          | X86fp_to_i64mem
SDPatternOperatorST      | 269          | X86fp_to_mem
SDPatternOperatorST      | 270          | X86fpexts
SDPatternOperatorST      | 271          | X86fpextsSAE
SDPatternOperatorST      | 272          | X86frcp
SDPatternOperatorST      | 273          | X86frounds
SDPatternOperatorST      | 274          | X86froundsRnd
SDPatternOperatorST      | 275          | X86frsqrt
SDPatternOperatorST      | 276          | X86fshl
SDPatternOperatorST      | 277          | X86fshr
SDPatternOperatorST      | 278          | X86fsqrtRnd
SDPatternOperatorST      | 279          | X86fsqrtRnds
SDPatternOperatorST      | 280          | X86fsqrts
SDPatternOperatorST      | 281          | X86fst
SDPatternOperatorST      | 282          | X86fstf32
SDPatternOperatorST      | 283          | X86fstf64
SDPatternOperatorST      | 284          | X86fstf80
SDPatternOperatorST      | 285          | X86fsubRnd
SDPatternOperatorST      | 286          | X86fsubRnds
SDPatternOperatorST      | 287          | X86fsubs
SDPatternOperatorST      | 288          | X86fxor
SDPatternOperatorST      | 289          | X86hadd
SDPatternOperatorST      | 290          | X86hsub
SDPatternOperatorST      | 291          | X86insertps
SDPatternOperatorST      | 292          | X86insertqi
SDPatternOperatorST      | 293          | X86iret
SDPatternOperatorST      | 294          | X86kadd
SDPatternOperatorST      | 295          | X86kextract
SDPatternOperatorST      | 296          | X86kortest
SDPatternOperatorST      | 297          | X86kshiftl
SDPatternOperatorST      | 298          | X86kshiftr
SDPatternOperatorST      | 299          | X86ktest
SDPatternOperatorST      | 300          | X86lock_add
SDPatternOperatorST      | 301          | X86lock_add_nocf
SDPatternOperatorST      | 302          | X86lock_and
SDPatternOperatorST      | 303          | X86lock_or
SDPatternOperatorST      | 304          | X86lock_sub
SDPatternOperatorST      | 305          | X86lock_sub_nocf
SDPatternOperatorST      | 306          | X86lock_xor
SDPatternOperatorST      | 307          | X86lwpins
SDPatternOperatorST      | 308          | X86mCompressingStore
SDPatternOperatorST      | 309          | X86mExpandingLoad
SDPatternOperatorST      | 310          | X86mcvtneps2bf16
SDPatternOperatorST      | 311          | X86mcvtp2Int
SDPatternOperatorST      | 312          | X86mcvtp2UInt
SDPatternOperatorST      | 313          | X86mcvtps2ph
SDPatternOperatorST      | 314          | X86mcvttp2si
SDPatternOperatorST      | 315          | X86mcvttp2ui
SDPatternOperatorST      | 316          | X86movmsk
SDPatternOperatorST      | 317          | X86mtruncstore
SDPatternOperatorST      | 318          | X86mul_imm
SDPatternOperatorST      | 319          | X86mulhrs
SDPatternOperatorST      | 320          | X86multishift
SDPatternOperatorST      | 321          | X86or_flag
SDPatternOperatorST      | 322          | X86pcmpeq
SDPatternOperatorST      | 323          | X86pcmpgt
SDPatternOperatorST      | 324          | X86pcmpgtm
SDPatternOperatorST      | 325          | X86pcmpm
SDPatternOperatorST      | 326          | X86pcmpm_su
SDPatternOperatorST      | 327          | X86pcmpum
SDPatternOperatorST      | 328          | X86pcmpum_su
SDPatternOperatorST      | 329          | X86pdep
SDPatternOperatorST      | 330          | X86pext
SDPatternOperatorST      | 331          | X86pextrb
SDPatternOperatorST      | 332          | X86pextrw
SDPatternOperatorST      | 333          | X86phminpos
SDPatternOperatorST      | 334          | X86pinsrb
SDPatternOperatorST      | 335          | X86pinsrw
SDPatternOperatorST      | 336          | X86pmuldq
SDPatternOperatorST      | 337          | X86pmuludq
SDPatternOperatorST      | 338          | X86psadbw
SDPatternOperatorST      | 339          | X86pshufb
SDPatternOperatorST      | 340          | X86ptest
SDPatternOperatorST      | 341          | X86rcp14
SDPatternOperatorST      | 342          | X86rcp14s
SDPatternOperatorST      | 343          | X86rcp28
SDPatternOperatorST      | 344          | X86rcp28SAE
SDPatternOperatorST      | 345          | X86rcp28SAEs
SDPatternOperatorST      | 346          | X86rcp28s
SDPatternOperatorST      | 347          | X86rdpkru
SDPatternOperatorST      | 348          | X86rdrand
SDPatternOperatorST      | 349          | X86rdseed
SDPatternOperatorST      | 350          | X86rep_movs
SDPatternOperatorST      | 351          | X86rep_stos
SDPatternOperatorST      | 352          | X86retflag
SDPatternOperatorST      | 353          | X86rsqrt14
SDPatternOperatorST      | 354          | X86rsqrt14s
SDPatternOperatorST      | 355          | X86rsqrt28
SDPatternOperatorST      | 356          | X86rsqrt28SAE
SDPatternOperatorST      | 357          | X86rsqrt28SAEs
SDPatternOperatorST      | 358          | X86rsqrt28s
SDPatternOperatorST      | 359          | X86sbb_flag
SDPatternOperatorST      | 360          | X86scalef
SDPatternOperatorST      | 361          | X86scalefRnd
SDPatternOperatorST      | 362          | X86scalefs
SDPatternOperatorST      | 363          | X86scalefsRnd
SDPatternOperatorST      | 364          | X86selects
SDPatternOperatorST      | 365          | X86selects_mask
SDPatternOperatorST      | 366          | X86setcc
SDPatternOperatorST      | 367          | X86setcc_c
SDPatternOperatorST      | 368          | X86setcc_commute
SDPatternOperatorST      | 369          | X86smul_flag
SDPatternOperatorST      | 370          | X86strict_Fmsub
SDPatternOperatorST      | 371          | X86strict_Fnmadd
SDPatternOperatorST      | 372          | X86strict_Fnmsub
SDPatternOperatorST      | 373          | X86strict_VRndScale
SDPatternOperatorST      | 374          | X86strict_VSintToFP
SDPatternOperatorST      | 375          | X86strict_VUintToFP
SDPatternOperatorST      | 376          | X86strict_cmpm
SDPatternOperatorST      | 377          | X86strict_cmpp
SDPatternOperatorST      | 378          | X86strict_cvtph2ps
SDPatternOperatorST      | 379          | X86strict_cvtps2ph
SDPatternOperatorST      | 380          | X86strict_cvttp2si
SDPatternOperatorST      | 381          | X86strict_cvttp2ui
SDPatternOperatorST      | 382          | X86strict_fcmp
SDPatternOperatorST      | 383          | X86strict_fcmps
SDPatternOperatorST      | 384          | X86strict_vfpext
SDPatternOperatorST      | 385          | X86strict_vfpround
SDPatternOperatorST      | 386          | X86sub_flag
SDPatternOperatorST      | 387          | X86sub_flag_nocf
SDPatternOperatorST      | 388          | X86tcret
SDPatternOperatorST      | 389          | X86tcret_6regs
SDPatternOperatorST      | 390          | X86testp
SDPatternOperatorST      | 391          | X86testpat
SDPatternOperatorST      | 392          | X86testui
SDPatternOperatorST      | 393          | X86tlsaddr
SDPatternOperatorST      | 394          | X86tlsbaseaddr
SDPatternOperatorST      | 395          | X86tpause
SDPatternOperatorST      | 396          | X86ucomi
SDPatternOperatorST      | 397          | X86umul_flag
SDPatternOperatorST      | 398          | X86umwait
SDPatternOperatorST      | 399          | X86vaarg64
SDPatternOperatorST      | 400          | X86vaargx32
SDPatternOperatorST      | 401          | X86vastart_save_xmm_regs
SDPatternOperatorST      | 402          | X86vextractst
SDPatternOperatorST      | 403          | X86vextractstore64
SDPatternOperatorST      | 404          | X86vfpext
SDPatternOperatorST      | 405          | X86vfpextSAE
SDPatternOperatorST      | 406          | X86vfpround
SDPatternOperatorST      | 407          | X86vfproundRnd
SDPatternOperatorST      | 408          | X86vmfpround
SDPatternOperatorST      | 409          | X86vmtrunc
SDPatternOperatorST      | 410          | X86vmtruncs
SDPatternOperatorST      | 411          | X86vmtruncus
SDPatternOperatorST      | 412          | X86vp2intersect
SDPatternOperatorST      | 413          | X86vpcom
SDPatternOperatorST      | 414          | X86vpcomu
SDPatternOperatorST      | 415          | X86vpermil2
SDPatternOperatorST      | 416          | X86vpmaddubsw
SDPatternOperatorST      | 417          | X86vpmaddwd
SDPatternOperatorST      | 418          | X86vpmaddwd_su
SDPatternOperatorST      | 419          | X86vpperm
SDPatternOperatorST      | 420          | X86vpsha
SDPatternOperatorST      | 421          | X86vpshl
SDPatternOperatorST      | 422          | X86vpternlog
SDPatternOperatorST      | 423          | X86vrotli
SDPatternOperatorST      | 424          | X86vrotri
SDPatternOperatorST      | 425          | X86vshl
SDPatternOperatorST      | 426          | X86vshldq
SDPatternOperatorST      | 427          | X86vshli
SDPatternOperatorST      | 428          | X86vshlv
SDPatternOperatorST      | 429          | X86vshrdq
SDPatternOperatorST      | 430          | X86vsra
SDPatternOperatorST      | 431          | X86vsrai
SDPatternOperatorST      | 432          | X86vsrav
SDPatternOperatorST      | 433          | X86vsrl
SDPatternOperatorST      | 434          | X86vsrli
SDPatternOperatorST      | 435          | X86vsrlv
SDPatternOperatorST      | 436          | X86vtrunc
SDPatternOperatorST      | 437          | X86vtruncs
SDPatternOperatorST      | 438          | X86vtruncus
SDPatternOperatorST      | 439          | X86vzld
SDPatternOperatorST      | 440          | X86vzload16
SDPatternOperatorST      | 441          | X86vzload32
SDPatternOperatorST      | 442          | X86vzload64
SDPatternOperatorST      | 443          | X86vzmovl
SDPatternOperatorST      | 444          | X86wrpkru
SDPatternOperatorST      | 445          | X86xor_flag
SDPatternOperatorST      | 446          | X86xtest
SDPatternOperatorST      | 447          | abds
SDPatternOperatorST      | 448          | abdu
SDPatternOperatorST      | 449          | abs
SDPatternOperatorST      | 450          | add
SDPatternOperatorST      | 451          | addc
SDPatternOperatorST      | 452          | adde
SDPatternOperatorST      | 453          | addrspacecast
SDPatternOperatorST      | 454          | alignedload
SDPatternOperatorST      | 455          | alignedloadf128
SDPatternOperatorST      | 456          | alignedloadv16f16
SDPatternOperatorST      | 457          | alignedloadv16f32
SDPatternOperatorST      | 458          | alignedloadv16i16
SDPatternOperatorST      | 459          | alignedloadv16i32
SDPatternOperatorST      | 460          | alignedloadv16i8
SDPatternOperatorST      | 461          | alignedloadv2f64
SDPatternOperatorST      | 462          | alignedloadv2i64
SDPatternOperatorST      | 463          | alignedloadv32f16
SDPatternOperatorST      | 464          | alignedloadv32i16
SDPatternOperatorST      | 465          | alignedloadv32i8
SDPatternOperatorST      | 466          | alignedloadv4f32
SDPatternOperatorST      | 467          | alignedloadv4f64
SDPatternOperatorST      | 468          | alignedloadv4i32
SDPatternOperatorST      | 469          | alignedloadv4i64
SDPatternOperatorST      | 470          | alignedloadv64i8
SDPatternOperatorST      | 471          | alignedloadv8f16
SDPatternOperatorST      | 472          | alignedloadv8f32
SDPatternOperatorST      | 473          | alignedloadv8f64
SDPatternOperatorST      | 474          | alignedloadv8i16
SDPatternOperatorST      | 475          | alignedloadv8i32
SDPatternOperatorST      | 476          | alignedloadv8i64
SDPatternOperatorST      | 477          | alignednontemporalload
SDPatternOperatorST      | 478          | alignednontemporalstore
SDPatternOperatorST      | 479          | alignedstore
SDPatternOperatorST      | 480          | and
SDPatternOperatorST      | 481          | and_flag_nocf
SDPatternOperatorST      | 482          | and_su
SDPatternOperatorST      | 483          | any_extloadf32
SDPatternOperatorST      | 484          | any_extloadf64
SDPatternOperatorST      | 485          | any_fadd
SDPatternOperatorST      | 486          | any_fceil
SDPatternOperatorST      | 487          | any_fcos
SDPatternOperatorST      | 488          | any_fdiv
SDPatternOperatorST      | 489          | any_fexp2
SDPatternOperatorST      | 490          | any_ffloor
SDPatternOperatorST      | 491          | any_flog2
SDPatternOperatorST      | 492          | any_fma
SDPatternOperatorST      | 493          | any_fmaximum
SDPatternOperatorST      | 494          | any_fmaxnum
SDPatternOperatorST      | 495          | any_fminimum
SDPatternOperatorST      | 496          | any_fminnum
SDPatternOperatorST      | 497          | any_fmul
SDPatternOperatorST      | 498          | any_fnearbyint
SDPatternOperatorST      | 499          | any_fp_to_sint
SDPatternOperatorST      | 500          | any_fp_to_uint
SDPatternOperatorST      | 501          | any_fpextend
SDPatternOperatorST      | 502          | any_fpow
SDPatternOperatorST      | 503          | any_fpround
SDPatternOperatorST      | 504          | any_frem
SDPatternOperatorST      | 505          | any_frint
SDPatternOperatorST      | 506          | any_fround
SDPatternOperatorST      | 507          | any_froundeven
SDPatternOperatorST      | 508          | any_fsetcc
SDPatternOperatorST      | 509          | any_fsetccs
SDPatternOperatorST      | 510          | any_fsin
SDPatternOperatorST      | 511          | any_fsqrt
SDPatternOperatorST      | 512          | any_fsub
SDPatternOperatorST      | 513          | any_ftrunc
SDPatternOperatorST      | 514          | any_llrint
SDPatternOperatorST      | 515          | any_llround
SDPatternOperatorST      | 516          | any_lrint
SDPatternOperatorST      | 517          | any_lround
SDPatternOperatorST      | 518          | any_sint_to_fp
SDPatternOperatorST      | 519          | any_uint_to_fp
SDPatternOperatorST      | 520          | anyext
SDPatternOperatorST      | 521          | anyext_sdiv
SDPatternOperatorST      | 522          | assertalign
SDPatternOperatorST      | 523          | assertsext
SDPatternOperatorST      | 524          | assertzext
SDPatternOperatorST      | 525          | atomic_cmp_swap
SDPatternOperatorST      | 526          | atomic_cmp_swap_16
SDPatternOperatorST      | 527          | atomic_cmp_swap_16_acq_rel
SDPatternOperatorST      | 528          | atomic_cmp_swap_16_acquire
SDPatternOperatorST      | 529          | atomic_cmp_swap_16_monotonic
SDPatternOperatorST      | 530          | atomic_cmp_swap_16_release
SDPatternOperatorST      | 531          | atomic_cmp_swap_16_seq_cst
SDPatternOperatorST      | 532          | atomic_cmp_swap_32
SDPatternOperatorST      | 533          | atomic_cmp_swap_32_acq_rel
SDPatternOperatorST      | 534          | atomic_cmp_swap_32_acquire
SDPatternOperatorST      | 535          | atomic_cmp_swap_32_monotonic
SDPatternOperatorST      | 536          | atomic_cmp_swap_32_release
SDPatternOperatorST      | 537          | atomic_cmp_swap_32_seq_cst
SDPatternOperatorST      | 538          | atomic_cmp_swap_64
SDPatternOperatorST      | 539          | atomic_cmp_swap_64_acq_rel
SDPatternOperatorST      | 540          | atomic_cmp_swap_64_acquire
SDPatternOperatorST      | 541          | atomic_cmp_swap_64_monotonic
SDPatternOperatorST      | 542          | atomic_cmp_swap_64_release
SDPatternOperatorST      | 543          | atomic_cmp_swap_64_seq_cst
SDPatternOperatorST      | 544          | atomic_cmp_swap_8
SDPatternOperatorST      | 545          | atomic_cmp_swap_8_acq_rel
SDPatternOperatorST      | 546          | atomic_cmp_swap_8_acquire
SDPatternOperatorST      | 547          | atomic_cmp_swap_8_monotonic
SDPatternOperatorST      | 548          | atomic_cmp_swap_8_release
SDPatternOperatorST      | 549          | atomic_cmp_swap_8_seq_cst
SDPatternOperatorST      | 550          | atomic_fence
SDPatternOperatorST      | 551          | atomic_load
SDPatternOperatorST      | 552          | atomic_load_16
SDPatternOperatorST      | 553          | atomic_load_32
SDPatternOperatorST      | 554          | atomic_load_64
SDPatternOperatorST      | 555          | atomic_load_8
SDPatternOperatorST      | 556          | atomic_load_add
SDPatternOperatorST      | 557          | atomic_load_add_16
SDPatternOperatorST      | 558          | atomic_load_add_16_acq_rel
SDPatternOperatorST      | 559          | atomic_load_add_16_acquire
