Table                    | Index        | Content
AsmIdST                  | 0            | PHI
AsmIdST                  | 1            | INLINEASM
AsmIdST                  | 2            | INLINEASM_BR
AsmIdST                  | 3            | CFI_INSTRUCTION
AsmIdST                  | 4            | EH_LABEL
AsmIdST                  | 5            | GC_LABEL
AsmIdST                  | 6            | ANNOTATION_LABEL
AsmIdST                  | 7            | KILL
AsmIdST                  | 8            | EXTRACT_SUBREG
AsmIdST                  | 9            | INSERT_SUBREG
AsmIdST                  | 10           | IMPLICIT_DEF
AsmIdST                  | 11           | SUBREG_TO_REG
AsmIdST                  | 12           | COPY_TO_REGCLASS
AsmIdST                  | 13           | DBG_VALUE
AsmIdST                  | 14           | DBG_VALUE_LIST
AsmIdST                  | 15           | DBG_INSTR_REF
AsmIdST                  | 16           | DBG_PHI
AsmIdST                  | 17           | DBG_LABEL
AsmIdST                  | 18           | REG_SEQUENCE
AsmIdST                  | 19           | COPY
AsmIdST                  | 20           | BUNDLE
AsmIdST                  | 21           | LIFETIME_START
AsmIdST                  | 22           | LIFETIME_END
AsmIdST                  | 23           | PSEUDO_PROBE
AsmIdST                  | 24           | ARITH_FENCE
AsmIdST                  | 25           | STACKMAP
AsmIdST                  | 26           | FENTRY_CALL
AsmIdST                  | 27           | PATCHPOINT
AsmIdST                  | 28           | LOAD_STACK_GUARD
AsmIdST                  | 29           | PREALLOCATED_SETUP
AsmIdST                  | 30           | PREALLOCATED_ARG
AsmIdST                  | 31           | STATEPOINT
AsmIdST                  | 32           | LOCAL_ESCAPE
AsmIdST                  | 33           | FAULTING_OP
AsmIdST                  | 34           | PATCHABLE_OP
AsmIdST                  | 35           | PATCHABLE_FUNCTION_ENTER
AsmIdST                  | 36           | PATCHABLE_RET
AsmIdST                  | 37           | PATCHABLE_FUNCTION_EXIT
AsmIdST                  | 38           | PATCHABLE_TAIL_CALL
AsmIdST                  | 39           | PATCHABLE_EVENT_CALL
AsmIdST                  | 40           | PATCHABLE_TYPED_EVENT_CALL
AsmIdST                  | 41           | ICALL_BRANCH_FUNNEL
AsmIdST                  | 42           | G_ASSERT_SEXT
AsmIdST                  | 43           | G_ASSERT_ZEXT
AsmIdST                  | 44           | G_ASSERT_ALIGN
