Table                    | Index        | Content
DAGOperandST             | 164          | u8imm
DAGOperandST             | 165          | untyped_imm_0
DAGOperandST             | 166          | vx128mem
DAGOperandST             | 167          | vx128xmem
DAGOperandST             | 168          | vx256mem
DAGOperandST             | 169          | vx256xmem
DAGOperandST             | 170          | vx64mem
DAGOperandST             | 171          | vx64xmem
DAGOperandST             | 172          | vy128mem
DAGOperandST             | 173          | vy128xmem
DAGOperandST             | 174          | vy256mem
DAGOperandST             | 175          | vy256xmem
DAGOperandST             | 176          | vy512xmem
DAGOperandST             | 177          | vz256mem
DAGOperandST             | 178          | vz512mem
