Table                    | Index        | Content
RegisterClassST          | 0            | CCR
RegisterClassST          | 1            | CONTROL_REG
RegisterClassST          | 2            | DEBUG_REG
RegisterClassST          | 3            | DFCCR
RegisterClassST          | 4            | FPCCR
RegisterClassST          | 5            | FR16X
RegisterClassST          | 6            | FR32
RegisterClassST          | 7            | FR32X
RegisterClassST          | 8            | FR64
RegisterClassST          | 9            | FR64X
RegisterClassST          | 10           | GR16
RegisterClassST          | 11           | GR16_ABCD
RegisterClassST          | 12           | GR16_NOREX
RegisterClassST          | 13           | GR32
RegisterClassST          | 14           | GR32_ABCD
RegisterClassST          | 15           | GR32_AD
RegisterClassST          | 16           | GR32_BPSP
RegisterClassST          | 17           | GR32_BSI
RegisterClassST          | 18           | GR32_CB
RegisterClassST          | 19           | GR32_DC
RegisterClassST          | 20           | GR32_DIBP
RegisterClassST          | 21           | GR32_NOREX
RegisterClassST          | 22           | GR32_NOREX_NOSP
RegisterClassST          | 23           | GR32_NOSP
RegisterClassST          | 24           | GR32_SIDI
RegisterClassST          | 25           | GR32_TC
RegisterClassST          | 26           | GR64
RegisterClassST          | 27           | GR64PLTSafe
RegisterClassST          | 28           | GR64_ABCD
RegisterClassST          | 29           | GR64_AD
RegisterClassST          | 30           | GR64_NOREX
RegisterClassST          | 31           | GR64_NOREX_NOSP
RegisterClassST          | 32           | GR64_NOSP
RegisterClassST          | 33           | GR64_TC
RegisterClassST          | 34           | GR64_TCW64
RegisterClassST          | 35           | GR8
RegisterClassST          | 36           | GR8_ABCD_H
RegisterClassST          | 37           | GR8_ABCD_L
RegisterClassST          | 38           | GR8_NOREX
RegisterClassST          | 39           | GRH16
RegisterClassST          | 40           | GRH8
RegisterClassST          | 41           | LOW32_ADDR_ACCESS
RegisterClassST          | 42           | LOW32_ADDR_ACCESS_RBP
RegisterClassST          | 43           | RFP32
RegisterClassST          | 44           | RFP64
RegisterClassST          | 45           | RFP80
RegisterClassST          | 46           | RFP80_7
RegisterClassST          | 47           | RST
RegisterClassST          | 48           | SEGMENT_REG
RegisterClassST          | 49           | TILE
RegisterClassST          | 50           | VK1
RegisterClassST          | 51           | VK16
RegisterClassST          | 52           | VK16PAIR
RegisterClassST          | 53           | VK16WM
RegisterClassST          | 54           | VK1PAIR
RegisterClassST          | 55           | VK1WM
RegisterClassST          | 56           | VK2
RegisterClassST          | 57           | VK2PAIR
RegisterClassST          | 58           | VK2WM
RegisterClassST          | 59           | VK32
RegisterClassST          | 60           | VK32WM
RegisterClassST          | 61           | VK4
RegisterClassST          | 62           | VK4PAIR
RegisterClassST          | 63           | VK4WM
RegisterClassST          | 64           | VK64
RegisterClassST          | 65           | VK64WM
RegisterClassST          | 66           | VK8
RegisterClassST          | 67           | VK8PAIR
RegisterClassST          | 68           | VK8WM
RegisterClassST          | 69           | VR128
RegisterClassST          | 70           | VR128X
RegisterClassST          | 71           | VR256
RegisterClassST          | 72           | VR256X
RegisterClassST          | 73           | VR512
RegisterClassST          | 74           | VR512_0_15
RegisterClassST          | 75           | VR64
