Table                    | Index        | Content
ValueTypeST              | 172          | v7f32
ValueTypeST              | 173          | v7i32
ValueTypeST              | 174          | v8bf16
ValueTypeST              | 175          | v8f16
ValueTypeST              | 176          | v8f32
ValueTypeST              | 177          | v8f64
ValueTypeST              | 178          | v8i1
ValueTypeST              | 179          | v8i16
ValueTypeST              | 180          | v8i32
ValueTypeST              | 181          | v8i64
ValueTypeST              | 182          | v8i8
ValueTypeST              | 183          | vAny
ValueTypeST              | 184          | x86amx
ValueTypeST              | 185          | x86mmx
